Year,Market,Company code,Company name,Proposal Status,Dividend in respect of the year (quarter),Dividend Period,Times,Date of the Board of Directors,Date of the Shareholders' Meeting,Cash dividends distributed from retained earnings (NTD/share),Cash distributed from legal reserve (NTD/share),Cash distributed from capital surplus (NTD/share),Total amount of cash distributed to shareholders (NTD),Stock dividends distributed from retained earnings(NTD/share),Stock distributed from legal reserve (NTD/share),Stock distributed from capital surplus (NTD/share),Total amount of stock distributed to shareholders
2015,Listed Company,2890,SINOPACHOLDINGS,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,0.43200000,0.0,0.0,4392567670,0.50000000,0.0,0.0,508399036
2015,Company,2890A,,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,0.12420000,0.0,0.0,1242000,0.0,0.0,0.0,0
2015,Listed Company,2891,CTBC HOLDING,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/24,0.81000000,0.0,0.0,14602366175,0.80000000,0.0,0.0,1442209004
2015,Company,2891A,??°??H°U?÷??±±??(??)???q‾S§O??,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/24,1.22500000,0.0,0.0,71050000,0.0,0.0,0.0,0
2015,Listed Company,2892,FFHC,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/24,0.95000000,0.0,0.0,10888051062,0.45000000,0.0,0.0,515749787
2015,Public Company,2893,Shin Kong Bank,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/04/20,0.15900000,0.0,0.0,500000000,0.89700000,0.0,0.0,282867692
2015,Public Company,2894,Ta Ching ?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/04/21,1.00000000,0.0,0.0,329111250,0.0,0.0,0.0,0
2015,Public Company,2895,Sunny Bank,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/05/16,0.20000000,0.0,0.0,348734843,0.60000000,0.0,0.0,104620453
2015,Listed Company,2897,O-Bank,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/03,0.50000000,0.0,0.0,1195253151,0.0,0.0,0.0,0
2015,Public Company,2899,?@TFCC?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/29,1.25000000,0.0,0.0,1837500000,0.0,0.0,0.0,0
2015,Listed Company,2901,SHIN SHIN,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/13,0.49029630,0.0,0.0,35812853,0.0,0.0,0.0,0
2015,Listed Company,2903,FEDS,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,1.00000000,0.0,0.0,1416940589,0.0,0.0,0.0,0
2015,Listed Company,2904,POCS,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/30,2.00000000,0.0,0.0,138068864,0.0,0.0,0.0,0
2015,Listed Company,2905,MERCURIES,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/24,0.60000000,0.0,0.0,408803941,0.50000000,0.0,0.0,34066995
2015,Listed Company,2906,Collins,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,0.39000000,0.11000000,0.0,82672855,0.0,0.0,0.0,0
2015,Listed Company,2908,Test Rite,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/23,0.95000000,0.0,0.0,484393180,0.0,0.0,0.0,0
2015,Listed Company,2910,TONLIN,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/08,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,2911,Les enphants,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/22,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,2912,PCSC,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/15,7.20000000,0.0,0.0,7485280236,0.0,0.0,0.0,0
2015,Listed Company,2913,TTC,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/08,0.50000000,0.0,0.0,385000000,0.0,0.0,0.0,0
2015,Listed Company,2915,RUENTEX IND.LTD,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/23,0.93000000,0.67000000,0.0,1506294918,0.0,0.0,0.0,0
2015,TPEx Listed Company,2916,MUNSIN?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/07,1.30000000,0.0,0.0,71014941,0.0,0.0,0.0,0
2015,Public Company,2920,Hi-Scene?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/01,0.50000000,0.0,0.0,103833348,0.0,0.0,0.0,0
2015,Listed Company,2923,Sino Horizon,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/24,0.36000000,0.0,0.0,626506914,0.0,0.0,0.0,0
2015,TPEx Listed Company,2924,Grand Galactica,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/16,0.50000000,0.0,0.0,17002587,0.0,0.0,0.0,0
2015,TPEx Listed Company,2926,Eslite Spectrum,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/21,7.58000000,0.0,0.0,342108140,0.50000000,0.0,0.0,2256650
2015,Listed Company,2929,TOPBI,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,5.50000000,0.0,0.0,319440000,2.00000000,0.0,0.0,11616000
2015,TPEx Listed Company,2937,Gseven,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/20,0.50000000,0.0,0.0,15000000,0.0,0.0,0.0,0
2015,Listed Company,3002,AHOKU,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,0.35000000,0.0,0.0,35700000,0.0,0.0,0.0,0
2015,Listed Company,3003,KST,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/08,1.00000000,0.0,0.0,155654890,0.0,0.0,0.0,0
2015,Listed Company,3004,NAFCO,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/14,1.80000000,0.0,0.0,94764879,0.0,0.0,0.0,0
2015,Listed Company,3005,Getac,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/23,1.99797560,0.0,0.0,1123150300,0.0,0.0,0.0,0
2015,Listed Company,3006,ESMT,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/15,1.00000000,0.20004148,0.0,327621662,0.0,0.0,0.0,0
2015,Listed Company,3008,LARGAN,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/08,63.50000000,0.0,0.0,8517902510,0.0,0.0,0.0,0
2015,Listed Company,3010,WAH LEE,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,2.70000000,0.0,0.0,624753373,0.0,0.0,0.0,0
2015,Listed Company,3011,JH,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/13,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3013,UNEEC,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,0.30000000,0.0,0.0,53380506,0.0,0.0,0.0,0
2015,Listed Company,3014,ITE,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/20,2.00000000,0.0,0.0,308704648,0.0,0.0,0.0,0
2015,Listed Company,3015,FSP,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/08,1.00000000,0.50000000,0.0,288392925,0.0,0.0,0.0,0
2015,Listed Company,3016,EPi,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/16,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3017,AVC,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/14,1.00000000,0.0,0.0,353310157,0.0,0.0,0.0,0
2015,Listed Company,3018,LUNG MING ?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/23,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3019,ASIA?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/08,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3021,WELLTEND?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3022,IEI,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/15,2.00000000,0.0,0.0,656628850,0.0,0.0,0.0,0
2015,Listed Company,3023,SINBON,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,3.10000000,0.0,0.0,675430428,0.0,0.30000000,0.0,6536424
2015,Listed Company,3024,ACTION,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3025,LOOP,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/23,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3026,HOLY STONE?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/07,2.50000000,0.0,0.0,560538495,0.0,0.0,0.0,0
2015,Listed Company,3027,BILLION,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/07,0.15000000,0.0,0.0,14609307,0.0,0.0,0.0,0
2015,Listed Company,3028,ZENITRON,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/15,1.42200000,0.27800000,0.0,363502269,0.0,0.0,0.0,0
2015,Listed Company,3029,ZERO ONE ?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/08,1.00000000,0.0,0.0,121265517,0.0,0.0,0.0,0
2015,Listed Company,3030,TRI?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/03,4.00000000,0.0,0.0,944864000,0.0,0.0,0.0,0
2015,Listed Company,3031,BRIGHT?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/08,0.07000000,0.0,0.0,13767196,0.0,0.0,0.0,0
2015,Listed Company,3032,COMPUCASE?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/05/31,2.00000000,0.0,0.0,206571252,0.0,0.0,0.0,0
2015,Listed Company,3033,Weikeng,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,1.49602800,0.0,0.0,423390053,0.0,0.0,0.0,0
2015,Listed Company,3034,NOVATEK?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/08,9.00000000,0.0,0.0,5476603221,0.0,0.0,0.0,0
2015,Listed Company,3035,Faraday?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/15,2.00000000,0.0,0.0,491100626,0.0,0.0,0.0,0
2015,Listed Company,3036,WT?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/03,2.90000000,0.0,0.0,1298149342,0.50000000,0.0,0.0,22381886
2015,Listed Company,3037,UNIMICRON,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/21,0.17500000,0.12500000,0.0,448929550,0.0,0.0,0.0,0
2015,Listed Company,3038,EDT,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/07,0.30360000,0.0,0.0,60272281,0.0,0.0,0.0,0
2015,Listed Company,3040,G.V.,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/07,3.00000000,0.0,0.0,189000000,0.0,0.0,0.0,0
2015,Listed Company,3041,ALi,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/29,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3042,TXC,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/07,2.50000000,0.0,0.0,774392600,0.0,0.0,0.0,0
2015,Listed Company,3043,PCM,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/29,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3044,Tripod,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/21,3.25000000,0.0,0.0,1708219169,0.0,0.0,0.0,0
2015,Listed Company,3045,TWM,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/15,5.60000000,0.0,0.0,15243654866,0.0,0.0,0.0,0
2015,Listed Company,3046,AOPEN,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/22,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3047,EDIMAX?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/13,0.50000000,0.0,0.0,92551237,0.0,0.0,0.0,0
2015,Listed Company,3048,EDOM,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/24,1.00000000,0.0,0.0,202338672,1.00000000,0.0,0.0,20233868
2015,Listed Company,3049,HannsTouch,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/07,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3050,U-TECH,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/23,0.80000000,0.0,0.0,121653709,0.0,0.0,0.0,0
2015,Listed Company,3051,Optimax,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/14,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3052,APEX,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/15,0.50000000,0.0,0.0,114356777,0.0,0.0,0.0,0
2015,Listed Company,3054,LIWANLI,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/07,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3055,Spirox Corp.,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/22,1.00000000,0.0,0.0,132772655,0.0,0.0,0.0,0
2015,Listed Company,3056,Fu Hua,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/15,2.50000000,0.0,0.0,576211632,0.0,0.0,0.0,0
2015,Listed Company,3057,Promise?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/05/24,0.30000000,0.0,0.0,48336064,0.0,0.0,0.0,0
2015,Listed Company,3058,LEI?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/07,0.20000000,0.30000000,0.0,84859176,0.0,0.0,0.0,0
2015,Listed Company,3059,Altek,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,0.50000000,0.50000000,0.0,268279852,0.0,0.0,0.0,0
2015,Listed Company,3060,MIN AIK,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/07,3.80000000,0.0,0.0,661967551,0.0,0.0,0.0,0
2015,Listed Company,3062,CyberTAN?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/27,1.00000000,0.0,0.0,329011418,0.0,0.0,0.0,0
2015,TPEx Listed Company,3064,Astro Corp.?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/15,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3066,TAIWAN OASIS?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,2016/03/11,2016/06/13,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3067,PNC,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/20,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3071,ADDA?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/22,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3073,Teamphon,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/22,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3078,CWT?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/22,1.90000000,0.0,0.0,432043022,0.0,0.0,0.0,0
2015,TPEx Listed Company,3081,LandMark,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/14,9.00000000,0.0,0.0,629187774,3.00000000,0.0,0.0,20972925
2015,TPEx Listed Company,3083,CHINESEGAMER,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/15,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3085,NEWRETAIL,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/23,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3086,WAYI?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/23,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3088,AXIOMTEK,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/05/31,4.30000000,0.0,0.0,339833446,0.0,0.0,0.0,0
2015,Listed Company,3090,NDB?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,2.00000000,0.0,0.0,328938598,0.0,0.0,0.0,0
2015,Listed Company,3092,HOTRON?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/06,0.60000000,0.0,0.0,38083014,0.0,0.0,0.0,0
2015,TPEx Listed Company,3093,TKK?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,2.40000000,0.0,0.0,87093346,0.0,0.0,0.0,0
2015,Listed Company,3094,DAVICOM?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/06,0.88000000,0.28000000,0.0,96575903,0.0,0.0,0.0,0
2015,TPEx Listed Company,3095,CCC,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/03,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Emerging Stocks,3097,PTT?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/20,0.70000000,0.0,0.0,52559924,0.0,0.0,0.0,0
2015,TPEx Listed Company,3105,WIN?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/24,0.50000000,0.0,0.0,298333131,0.0,0.0,0.0,0
2015,TPEx Listed Company,3114,?@?@HT,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/28,0.80000000,0.0,0.0,40010953,0.0,0.0,0.0,0
2015,TPEx Listed Company,3115,TSC?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/13,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Emerging Stocks,3117,TECSTAR?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/27,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3118,LEVEL,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/13,2.20000000,0.0,0.0,71396292,0.0,0.0,0.0,0
2015,TPEx Listed Company,3122,Megawin?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/07,0.80000000,0.0,0.0,30668747,0.0,0.0,0.0,0
2015,TPEx Listed Company,3128,HI SHARP,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/28,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3130,104?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/07,8.00000000,0.0,0.0,264989600,0.0,0.0,0.0,0
2015,TPEx Listed Company,3131,GPTC,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/16,12.00000000,0.0,0.0,296206116,0.0,0.0,0.0,0
2015,Listed Company,3138,Auden,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/05/31,1.00000000,0.0,0.0,40823000,0.0,0.0,0.0,0
2015,TPEx Listed Company,3141,UltraChip,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/05/27,0.31000000,0.0,0.0,19354778,0.0,0.0,0.0,0
2015,TPEx Listed Company,3147,JETWELL?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/13,1.50000000,0.0,0.0,45007649,0.0,0.0,0.0,0
2015,Listed Company,3149,G-TECH?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/28,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3150,SYNCOMM,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/29,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3152,ACX,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/29,9.95000000,0.0,0.0,686711190,0.0,0.0,0.0,0
2015,Emerging Stocks,3158,SysJust?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,2.60000000,0.0,0.0,66071005,0.0,0.0,0.0,0
2015,TPEx Listed Company,3162,UAT,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/24,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3163,Browave?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/06,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3164,GenMont?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/28,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3167,TA LIANG?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/05/27,1.50000000,0.0,0.0,119967869,0.0,0.0,0.0,0
2015,Listed Company,3168,DATA IMAGE,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/20,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3169,ASIX?@?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/08,1.20000000,0.30000000,0.0,78024633,0.0,0.0,0.0,0
2015,TPEx Listed Company,3171,YCD,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/16,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3176,MEDIGEN,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/28,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3178,GONGIN,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/17,1.00000000,0.0,0.0,39750000,0.0,0.0,0.0,0
2015,Emerging Stocks,3184,MBTC?@,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/22,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3188,GLTD,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/23,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3189,KINSUS,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/05/27,3.50000000,0.0,0.0,1559075000,0.0,0.0,0.0,0
2015,TPEx Listed Company,3191,YJN,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/20,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Public Company,3202,HIGH-TEK,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/05/24,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3205,SLS,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/28,3.00000000,0.0,0.0,85623969,0.50000000,0.0,0.0,1427066
2015,TPEx Listed Company,3206,KINGSTATE,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/03,1.20000000,0.0,0.0,52339203,0.30000000,0.0,0.0,1308480
2015,TPEx Listed Company,3207,YAO SHENG,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,2016/03/28,2016/06/27,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,Listed Company,3209,ALLTEK,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/16,1.20000000,0.0,0.0,143302911,1.60000000,0.0,0.0,19107054
2015,TPEx Listed Company,3211,Dynapack,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/13,3.50000000,0.0,0.0,516181824,0.0,0.0,0.0,0
2015,TPEx Listed Company,3213,Mildef,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/08,3.10000000,0.0,0.0,181925196,0.0,0.0,0.0,0
2015,TPEx Listed Company,3217,ARGOSY,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/08,1.00000000,0.0,0.0,82104203,0.0,0.0,0.0,0
2015,TPEx Listed Company,3218,UNIVERSAL,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/22,1.10000000,0.0,0.0,72735300,0.0,0.0,0.0,0
2015,TPEx Listed Company,3219,Aethertek,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/15,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2015,TPEx Listed Company,3221,TST,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/22,1.00000000,0.0,0.0,86137260,0.0,0.0,0.0,0
2015,TPEx Listed Company,3224,MetaTech,Ratification by the Shareholders' Meeting,2015,2015/01/01~ 2015/12/31,1,,2016/06/29,0.0,0.0,0.0,0,0.0,0.0,0.0,0
